Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,↑,←,D,→,→,↑,↓,O,O
# O,O,↑,←,#,#,↓,←,#,O
# O,P,#,↑,←,↓,←,P,→,E
# O,→,↓,P,↑,↓,D,→,↑,O
# S,↑,→,→,↑,→,→,↑,D,O
# O,#,D,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

44,10,1,0,0,0,17,4.166,0.6049383
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,↓,O,O,D,#,O
# S,↑,D,O,→,↓,D,→,↓,O
# O,P,#,#,P,↓,O,↑,↓,O
# O,#,O,D,↓,←,O,↑,→,E
# O,O,O,↓,←,O,O,↑,#,O
# O,D,↓,←,P,O,P,↑,P,O
# O,O,↓,P,→,→,↓,↑,←,O
# O,O,→,→,↑,D,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

45,10,1,1,0,0,21.5,4.411,0.603395
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,↓,D,→,→,→,→,E
# O,↑,P,→,↓,↑,←,←,O,O
# O,↑,←,D,→,↓,D,↑,←,O
# O,D,↑,←,D,→,↓,P,↑,O
# O,→,→,↑,O,↓,←,O,↑,O
# O,↑,P,O,O,→,↓,D,↑,O
# O,↑,O,#,O,P,→,→,↑,O
# S,↑,P,#,#,#,P,#,O,O
# O,O,O,O,O,O,O,O,O,O

46,10,1,1,0,0,19.5,4.201,0.5884774
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,O,O,D,→,→,↓,P,O
# S,→,→,→,→,↑,P,→,↓,O
# O,P,O,D,#,O,O,O,↓,O
# O,↓,←,←,D,O,#,↓,←,O
# O,↓,D,↑,←,O,O,↓,D,O
# O,→,↓,P,↑,←,←,←,O,O
# O,O,→,→,→,→,↓,P,→,E
# O,#,#,D,#,O,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

47,10,1,0,0,0,22,3.94,0.5987654
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,O,O,#,D,→,↓,P,O
# O,→,→,→,→,→,↑,↓,→,E
# O,↑,←,←,D,O,P,↓,↑,O
# S,↓,D,↑,←,D,↓,←,↑,O
# O,→,↓,P,↑,↓,←,P,↑,O
# O,P,→,→,↑,↓,#,O,↑,O
# O,#,D,O,D,→,→,→,↑,O
# O,O,O,O,#,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

48,10,1,2,0,0,18,4.129,0.5814815
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,→,→,→,↓,P,O,O
# O,→,→,↑,D,O,→,↓,D,O
# O,↑,P,↓,←,←,P,→,↓,O
# O,↑,←,←,P,↑,←,←,→,E
# O,O,O,D,#,#,D,↑,O,O
# S,↓,O,O,#,O,#,↑,←,O
# O,→,↓,D,O,P,O,D,↑,O
# O,P,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

49,10,1,5,0,0,29.5,4.564,0.6111111
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,↓,#,P,#,O,O
# O,↑,P,O,→,→,→,→,↓,O
# O,↑,←,←,D,O,D,↓,←,O
# S,↓,P,↑,O,D,↓,←,P,O
# O,→,→,↑,↓,←,←,O,O,O
# O,D,O,O,↓,O,P,#,P,O
# O,O,O,O,→,→,→,→,→,E
# O,O,#,O,D,#,O,O,D,O
# O,O,O,O,O,O,O,O,O,O

50,10,1,0,0,0,16.5,4.522,0.5963913
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,P,O,O,O,P,O,D,O
# S,→,↓,D,O,O,→,→,↓,O
# O,O,→,↓,P,→,↑,#,→,E
# O,↓,←,←,O,↑,D,O,P,O
# O,↓,D,O,O,↑,←,←,←,O
# O,→,↓,D,#,#,O,O,↑,O
# O,O,→,→,↓,P,→,→,↑,O
# O,#,P,O,→,→,↑,D,#,O
# O,O,O,O,O,O,O,O,O,O

51,10,1,3,0,0,13.5,4.475,0.5958605
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,D,#,P,#,#,O,O
# O,P,→,↓,D,→,→,↓,P,O
# O,O,O,→,→,↑,↓,←,→,E
# O,O,O,#,O,D,↓,P,↑,O
# O,O,P,#,P,↓,←,→,↑,O
# O,↓,←,D,↓,←,D,↑,D,O
# O,↓,↑,←,←,O,O,↑,←,O
# O,→,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

52,10,1,1,0,0,19,3.947,0.5970819
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,D,#,P,O,O,D,O,O
# O,P,→,→,→,→,→,→,↓,O
# O,→,↑,O,P,#,O,O,↓,O
# O,↑,←,←,←,O,#,#,→,E
# O,D,O,O,↑,←,←,←,O,O
# O,O,#,→,→,↓,P,↑,←,O
# O,D,→,↑,D,→,↓,P,↑,O
# S,→,↑,P,O,D,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

53,10,1,2,0,0,30.5,4.059,0.614379
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,→,→,↓,#,#,O,O,O
# S,→,↑,D,↓,O,D,O,O,O
# O,#,P,↓,←,O,→,→,→,E
# O,P,↓,←,O,P,↑,←,D,O
# O,#,↓,P,O,#,D,↑,←,O
# O,O,→,↓,D,O,→,→,↑,O
# O,O,D,→,↓,P,↑,P,O,O
# O,O,O,O,→,→,↑,O,O,O
# O,O,O,O,O,O,O,O,O,O

54,10,1,1,0,0,22,3.993,0.5847362
